Reference area,TIME_PERIOD,OBS_VALUE
Greece,Oct-85,100.6914
Greece,Nov-85,101.4535
Greece,Dec-85,101.913
Greece,Jan-86,101.918
Greece,Feb-86,101.5807
Greece,Mar-86,100.8861
Greece,Apr-86,100.5811
Greece,May-86,100.4682
Greece,Jun-86,99.82034
Greece,Jul-86,99.23315
Greece,Aug-86,99.1472
Greece,Sep-86,99.27592
Greece,Oct-86,99.24358
Greece,Nov-86,99.20187
Greece,Dec-86,99.2274
Greece,Jan-87,99.08733
Greece,Feb-87,98.98672
Greece,Mar-87,99.0186
Greece,Apr-87,98.93324
Greece,May-87,98.6584
Greece,Jun-87,98.71591
Greece,Jul-87,99.25435
Greece,Aug-87,100.0192
Greece,Sep-87,100.5595
Greece,Oct-87,100.4848
Greece,Nov-87,100.194
Greece,Dec-87,99.90128
Greece,Jan-88,99.81688
Greece,Feb-88,99.66651
Greece,Mar-88,99.32801
Greece,Apr-88,99.42332
Greece,May-88,99.89035
Greece,Jun-88,100.4398
Greece,Jul-88,100.8333
Greece,Aug-88,101.1347
Greece,Sep-88,101.5095
Greece,Oct-88,101.9233
Greece,Nov-88,101.7402
Greece,Dec-88,101.2401
Greece,Jan-89,101.0575
Greece,Feb-89,100.666
Greece,Mar-89,100.3278
Greece,Apr-89,100.2427
Greece,May-89,100.3899
Greece,Jun-89,100.7508
Greece,Jul-89,100.9964
Greece,Aug-89,101.1748
Greece,Sep-89,101.1075
Greece,Oct-89,100.818
Greece,Nov-89,100.9576
Greece,Dec-89,101.4943
Greece,Jan-90,101.877
Greece,Feb-90,101.4918
Greece,Mar-90,100.9087
Greece,Apr-90,100.6652
Greece,May-90,100.5799
Greece,Jun-90,100.1067
Greece,Jul-90,99.52347
Greece,Aug-90,99.10868
Greece,Sep-90,99.25495
Greece,Oct-90,100.1663
Greece,Nov-90,100.718
Greece,Dec-90,100.4439
Greece,Jan-91,99.48125
Greece,Feb-91,98.37559
Greece,Mar-91,97.71861
Greece,Apr-91,97.76312
Greece,May-91,98.22437
Greece,Jun-91,98.73238
Greece,Jul-91,98.97796
Greece,Aug-91,99.30885
Greece,Sep-91,100.0425
Greece,Oct-91,101.2178
Greece,Nov-91,101.8344
Greece,Dec-91,101.7957
Greece,Jan-92,101.3205
Greece,Feb-92,100.5676
Greece,Mar-92,99.6691
Greece,Apr-92,98.98656
Greece,May-92,98.85019
Greece,Jun-92,99.22005
Greece,Jul-92,99.6016
Greece,Aug-92,99.86275
Greece,Sep-92,100.156
Greece,Oct-92,100.4364
Greece,Nov-92,100.1958
Greece,Dec-92,99.83917
Greece,Jan-93,99.40618
Greece,Feb-93,98.9837
Greece,Mar-93,98.77966
Greece,Apr-93,98.74515
Greece,May-93,98.83356
Greece,Jun-93,99.17325
Greece,Jul-93,99.50974
Greece,Aug-93,99.8046
Greece,Sep-93,100.0646
Greece,Oct-93,100.2125
Greece,Nov-93,99.88203
Greece,Dec-93,99.84362
Greece,Jan-94,100.0713
Greece,Feb-94,100.1953
Greece,Mar-94,100.1297
Greece,Apr-94,100.2802
Greece,May-94,100.6708
Greece,Jun-94,101.1523
Greece,Jul-94,101.5363
Greece,Aug-94,101.6654
Greece,Sep-94,101.4988
Greece,Oct-94,101.1485
Greece,Nov-94,101.0185
Greece,Dec-94,101.272
Greece,Jan-95,101.4364
Greece,Feb-95,101.4201
Greece,Mar-95,101.2374
Greece,Apr-95,100.9972
Greece,May-95,101.141
Greece,Jun-95,101.6342
Greece,Jul-95,102.0429
Greece,Aug-95,102.6419
Greece,Sep-95,103.2606
Greece,Oct-95,103.5672
Greece,Nov-95,103.0299
Greece,Dec-95,101.9353
Greece,Jan-96,100.7661
Greece,Feb-96,99.86049
Greece,Mar-96,99.229
Greece,Apr-96,98.93525
Greece,May-96,98.98238
Greece,Jun-96,99.41356
Greece,Jul-96,100.182
Greece,Aug-96,100.8853
Greece,Sep-96,101.488
Greece,Oct-96,101.9213
Greece,Nov-96,101.7567
Greece,Dec-96,101.3462
Greece,Jan-97,101.1863
Greece,Feb-97,101.0586
Greece,Mar-97,101.1009
Greece,Apr-97,101.3824
Greece,May-97,101.6963
Greece,Jun-97,101.83
Greece,Jul-97,101.9417
Greece,Aug-97,102.2881
Greece,Sep-97,102.7818
Greece,Oct-97,103.2247
Greece,Nov-97,103.3107
Greece,Dec-97,102.9561
Greece,Jan-98,102.2962
Greece,Feb-98,101.9019
Greece,Mar-98,101.9216
Greece,Apr-98,102.2269
Greece,May-98,102.3927
Greece,Jun-98,102.3034
Greece,Jul-98,102.4281
Greece,Aug-98,102.5579
Greece,Sep-98,102.4537
Greece,Oct-98,101.9649
Greece,Nov-98,101.5754
Greece,Dec-98,101.2086
Greece,Jan-99,100.7824
Greece,Feb-99,100.5762
Greece,Mar-99,100.6631
Greece,Apr-99,100.9229
Greece,May-99,100.9278
Greece,Jun-99,100.8145
Greece,Jul-99,100.8647
Greece,Aug-99,101.315
Greece,Sep-99,102.0309
Greece,Oct-99,102.7463
Greece,Nov-99,102.983
Greece,Dec-99,102.9628
Greece,Jan-00,103.096
Greece,Feb-00,103.5038
Greece,Mar-00,103.6925
Greece,Apr-00,103.5532
Greece,May-00,103.5318
Greece,Jun-00,103.6091
Greece,Jul-00,103.6258
Greece,Aug-00,103.6196
Greece,Sep-00,103.3938
Greece,Oct-00,102.9657
Greece,Nov-00,102.8473
Greece,Dec-00,102.8451
Greece,Jan-01,102.7302
Greece,Feb-01,102.627
Greece,Mar-01,102.4109
Greece,Apr-01,102.142
Greece,May-01,101.9506
Greece,Jun-01,101.7813
Greece,Jul-01,101.8606
Greece,Aug-01,102.0657
Greece,Sep-01,102.1486
Greece,Oct-01,101.9728
Greece,Nov-01,101.5684
Greece,Dec-01,101.3356
Greece,Jan-02,101.4277
Greece,Feb-02,101.625
Greece,Mar-02,101.7123
